n,m,density,avg_degree,log_n,log_m,mean_weight,std_weight,min_weight,max_weight,skew_weight,connected_components,best_algorithm,best_time_ms
680,679,0.00294118,1.99705882,6.52209280,6.52062113,50.73946934,27.75634320,0.03859072,99.99803925,-0.01593524,1,kruskal,0.72465900
3859,16754,0.00225067,8.68307852,8.25816336,9.72639231,50.25625729,28.79990533,0.02250522,99.99944305,-0.01616173,1,kruskal,7.15983400
824,4871,0.01436551,11.82281553,6.71417053,8.49105453,50.21065635,28.60783368,0.04939435,99.99349976,-0.00942505,1,kruskal,1.48361400
1535,7561,0.00642208,9.85146580,7.33628566,8.93075874,49.85906927,28.76516201,0.01551528,99.97681427,0.00360598,1,kruskal,2.77364600
4925,100078,0.00825362,40.64081218,8.50207955,11.51370516,50.03576095,28.84546890,0.01040692,99.99941254,-0.00528410,1,kruskal,25.80631700
375,10869,0.15499465,57.96800000,5.92692603,9.29366998,50.22950251,28.95150186,0.01795563,99.99900055,-0.00609209,1,prim,1.37505500
2250,36462,0.01441115,32.41066667,7.71868550,10.50402590,50.01774178,28.95090118,0.01017523,99.99964142,-0.00599403,1,kruskal,8.45678300
717,1260,0.00490872,3.51464435,6.57507584,7.13886700,50.47192902,28.89804084,0.03020146,99.99774170,0.01571096,1,kruskal,0.87510500
5178,183264,0.01367310,70.78563152,8.55217416,12.11868302,49.99520230,28.81135870,0.01016415,99.99996948,0.00139588,1,kruskal,44.47749000
9011,44848,0.00110478,9.95405615,9.10620133,10.71103427,50.03663628,28.81707908,0.01765054,99.99899292,0.00419556,1,kruskal,23.04977100
487,39151,0.33083209,160.78439425,6.18826412,10.57518124,49.84906037,28.90601236,0.01016986,99.99917603,0.00986101,1,prim,3.90420300
341,340,0.00586510,1.99413490,5.83188248,5.82894562,52.11506828,28.66065875,0.61547166,99.90711212,-0.10972186,1,kruskal,0.34777500
705,110722,0.44617182,314.10496454,6.55819780,11.61477783,49.93141777,28.80282187,0.01128477,99.99955750,0.00797539,1,prim,13.38278900
546,28706,0.19293612,105.15018315,6.30261898,10.26486144,49.69723109,28.90254477,0.01184463,99.98188782,0.01045624,1,prim,3.22700300
444,41814,0.42517235,188.35135135,6.09582456,10.64098649,49.86397739,28.93121479,0.01020906,99.99679565,0.00864339,1,prim,4.07463100
456,455,0.00438596,1.99561404,6.12249281,6.12029742,51.61144816,28.49225458,0.50465363,99.91331482,-0.12684632,1,kruskal,0.46459700
831,127038,0.36837023,305.74729242,6.72262979,11.75224153,50.17508827,28.86011869,0.01352317,99.99954224,-0.00928754,1,prim,13.80713200
408,60603,0.72991039,297.07352941,6.01126717,11.01209968,49.68266277,28.82067675,0.01066681,99.99626160,0.01328943,1,prim,4.75500200
718,717,0.00278552,1.99721448,6.57646957,6.57507584,49.45831020,28.28112450,0.09465269,99.96827698,0.04131863,1,kruskal,0.76933100
602,2440,0.01348804,8.10631229,6.40025745,7.79975332,50.54101571,28.91740508,0.09972044,99.99978638,-0.05217823,1,kruskal,0.91948900
306,23909,0.51235401,156.26797386,5.72358510,10.08201024,49.95321182,28.81365468,0.01410993,99.99771881,0.00356325,1,prim,2.17022800
389,4738,0.06278324,24.35989717,5.96357934,8.46337038,50.57214890,28.92551218,0.02449270,99.91424561,-0.01230920,1,kruskal,0.97127100
577,3762,0.02263865,13.03986135,6.35784227,8.23270601,49.34994194,28.66406274,0.04146780,99.98901367,0.05393205,1,kruskal,1.07877400
1049,2014,0.00366398,3.83984747,6.95559261,7.60787807,49.95661395,28.70854558,0.04463366,99.99968719,0.00552496,1,kruskal,1.32759600
2030,25480,0.01237233,25.10344828,7.61579107,10.14564911,49.97088767,28.89192065,0.01310165,99.99996185,0.00070208,1,kruskal,6.21700000
881,880,0.00227015,1.99772985,6.78105763,6.77992191,48.08753020,28.64524333,0.06609384,99.95873260,0.12157014,1,kruskal,0.96252800
2131,11678,0.00514559,10.96011262,7.66434663,9.36546201,50.09000609,28.98501754,0.02336458,99.98936462,-0.00270335,1,kruskal,3.96924200
506,31911,0.24976324,126.13043478,6.22653667,10.37070606,49.94787489,28.88791938,0.01017095,99.99396515,0.00747085,1,prim,3.88258600
934,142732,0.32758411,305.63597430,6.83947644,11.86872402,49.88617719,28.84685960,0.01025900,99.99750519,0.00720839,1,prim,18.94439800
774,773,0.00258398,1.99741602,6.65157187,6.65027905,49.27194898,29.66356486,0.02896074,99.86423492,0.03155241,1,kruskal,0.95148000
511,7799,0.05985189,30.52446184,6.23636959,8.96175080,50.05646888,29.01400933,0.02872930,99.97878265,0.01017017,1,prim,1.45489000
2751,167627,0.04431499,121.86623046,7.91971976,12.02949655,50.05192470,28.93692694,0.01013426,99.99993134,0.00150141,1,prim,35.05049300
797,13931,0.04391783,34.95859473,6.68085468,9.54187185,49.65570440,28.80134691,0.01283185,99.99481201,0.01829775,1,prim,2.52319100
7274,136836,0.00517301,37.62331592,8.89206163,11.82653841,50.13087413,28.93419229,0.01113857,99.99578094,-0.00824562,1,kruskal,39.86722700
817,32414,0.09724122,79.34883721,6.70563909,10.38634571,49.80573375,28.80103347,0.01084460,99.99424744,-0.00150964,1,prim,4.79678400
970,181271,0.38571170,373.75463918,6.87729607,12.10774843,50.10300895,28.88339286,0.01001786,99.99912262,-0.00380302,1,prim,20.65722800
1346,53427,0.05902329,79.38632987,7.20489251,10.88607152,49.88741432,28.91740711,0.01127460,99.99977875,0.01368371,1,prim,8.38094400
10833,96776,0.00164945,17.86688821,9.29035231,11.48015431,49.82210850,28.92071043,0.01089696,99.99839783,0.00874874,1,kruskal,41.84093100
713,14837,0.05845297,41.61851332,6.56948142,9.60487934,50.37825803,28.93406655,0.02699098,99.99359894,-0.00703435,1,prim,2.43033600
504,102416,0.80797753,406.41269841,6.22257627,11.53679823,50.03813429,28.82321874,0.01043325,99.99822235,-0.00034223,1,prim,7.96139800
976,48451,0.10183060,99.28483607,6.88346259,10.78830826,50.18527593,28.95983011,0.01186365,99.99980927,-0.00462985,1,prim,6.53338200
909,22452,0.05440456,49.39933993,6.81234509,10.01913498,50.27250738,28.90011269,0.01096631,99.99735260,-0.00374365,1,prim,3.70434700
1686,71015,0.04999454,84.24080664,7.43011414,11.17064640,50.05723371,28.88201472,0.01140076,99.99824524,-0.00183081,1,prim,11.97942100
4425,173815,0.01775779,78.56045198,8.39502556,12.06574679,50.01431548,28.82873274,0.01007911,99.99932098,-0.00008530,1,kruskal,40.22451900
1333,30604,0.03447258,45.91747937,7.19518732,10.32888600,49.90201567,28.81173320,0.01111789,99.99958801,-0.00247337,1,prim,5.58889700
425,6522,0.07238624,30.69176471,6.05208917,8.78293636,50.26335039,28.58390705,0.03324777,99.98281097,-0.01198055,1,prim,1.18351200
3455,115710,0.01939235,66.98118669,8.14757774,11.65884234,49.89361151,28.83113183,0.01001811,99.99937439,0.00335327,1,prim,25.31134500
1174,1173,0.00170358,1.99829642,7.06817200,7.06731985,49.95347389,29.20288716,0.01208628,99.57973480,-0.01517349,1,kruskal,1.35317600
1770,5694,0.00363703,6.43389831,7.47873483,8.64716827,50.01331546,28.86467957,0.06204811,99.93261719,0.00276073,1,kruskal,2.73392300
1602,21438,0.01671708,26.76404494,7.37900813,9.97292033,50.05640630,28.89257841,0.01216234,99.98827362,0.00755632,1,kruskal,5.07308700
507,3315,0.02584372,13.07692308,6.22851100,8.10621290,50.46313262,29.05766284,0.03339404,99.93048096,-0.05791645,1,kruskal,0.92277300
1107,178738,0.29197397,322.92321590,7.00940893,12.09367633,50.02115839,28.86021182,0.01003711,99.99958801,0.00336911,1,prim,21.73784700
448,1978,0.01975471,8.83035714,6.10479323,7.58984151,49.04805133,28.97594757,0.01533555,99.78158569,0.01494922,1,kruskal,0.67721200
1295,173130,0.20663233,267.38223938,7.16626597,12.06179804,50.04131613,28.86046625,0.01003869,99.99993134,0.00017720,1,prim,25.47879800
760,1541,0.00534290,4.05526316,6.63331843,7.34018684,50.22952547,29.10087471,0.06968755,99.94709778,-0.01974190,1,kruskal,0.97801400
780,24932,0.08206445,63.92820513,6.65929392,10.12390740,49.57286684,28.88436545,0.01208086,99.98816681,0.02106058,1,prim,3.51287600
624,162989,0.83852430,522.40064103,6.43615037,12.00143799,49.96061470,28.83857107,0.01095353,99.99999237,0.00556913,1,prim,12.81361500
838,21467,0.06121134,51.23389021,6.73101810,9.97427215,50.17971572,29.01028751,0.01013631,99.99566650,-0.01180341,1,prim,3.24935000
1335,119881,0.13463044,179.59700375,7.19668657,11.69425486,50.04576831,28.88309077,0.01049905,99.99999237,-0.00453727,1,prim,16.50806700
347,20707,0.34493845,119.34870317,5.84932478,9.93822709,50.21799517,28.82344351,0.01786956,99.99737549,-0.00926448,1,prim,2.08274600
494,3087,0.02535086,12.49797571,6.20253552,8.03495502,49.77566173,29.21930104,0.01314732,99.89793396,-0.01246350,1,kruskal,0.87723400
677,14347,0.06269829,42.38404727,6.51767127,9.57129614,49.98060001,28.89974884,0.01243167,99.99056244,-0.00482476,1,prim,2.32388800
549,36234,0.24087591,132.00000000,6.30809844,10.49775318,50.26783726,28.90245881,0.01024694,99.99771881,-0.01392212,1,prim,3.99890500
311,12410,0.25744217,79.80707395,5.73979291,9.42625788,50.01183668,28.74007065,0.01138071,99.98583221,-0.00087010,1,prim,1.41687100
830,160411,0.46626361,386.53253012,6.72142570,11.98549455,50.01468525,28.91258614,0.01085762,99.99993134,-0.00027436,1,prim,20.19645100
1384,103695,0.10835016,149.84826590,7.23273314,11.54920918,50.00809493,28.85639342,0.01007552,99.99929810,-0.00177270,1,prim,16.15314400
355,1171,0.01863611,6.59718310,5.87211779,7.06561336,50.79114216,28.17085143,0.04770962,99.95820618,-0.03314472,1,kruskal,0.50435700
817,72854,0.21856025,178.34516524,6.70563909,11.19621272,50.03779856,28.82861993,0.01268704,99.99859619,-0.00271214,1,prim,8.70072300
2018,17395,0.00854727,17.23984143,7.60986220,9.76393809,50.12667156,28.69353892,0.01137515,99.99407959,-0.00087586,1,kruskal,5.15619700
1032,13371,0.02513365,25.91279070,6.93925395,9.50084346,49.95495819,28.76482536,0.01232917,99.99580383,0.00692018,1,kruskal,3.12656700
2580,85294,0.02563760,66.11937984,7.85554468,11.35385939,50.03524793,28.80786432,0.01098443,99.99858093,-0.00747727,1,prim,17.47938600
405,10262,0.12543699,50.67654321,6.00388707,9.23620303,49.74804436,28.83883681,0.02453989,99.99303436,0.00496436,1,prim,1.38082900
704,141285,0.57094999,401.37784091,6.55677836,11.85853441,50.04213701,28.83452983,0.01046645,99.99905396,-0.00098528,1,prim,15.33587100
366,15364,0.23001722,83.95628415,5.90263333,9.63978239,49.73036343,28.79769127,0.01653078,99.99900818,0.01012314,1,prim,1.75515600
779,778,0.00256739,1.99743261,6.65801105,6.65672652,48.39125488,29.02984940,0.32908046,99.50596619,0.05012306,1,kruskal,0.84226000
1865,33593,0.01932654,36.02466488,7.53101633,10.42207299,50.11290484,28.75881709,0.01004742,99.99907684,-0.00539243,1,kruskal,8.11698400
10122,83036,0.00162109,16.40703418,9.22246655,11.32702953,50.03386795,28.85058843,0.01255243,99.99943542,-0.00206544,1,kruskal,38.06717500
2502,7059,0.00225617,5.64268585,7.82484569,8.86205868,49.60777059,28.86162997,0.01255141,99.98582458,0.02621678,1,kruskal,3.86916700
1421,10081,0.00999197,14.18859958,7.25911613,9.21840774,50.30975082,28.95888815,0.04055634,99.99179077,-0.01285530,1,kruskal,2.95281000
5628,144865,0.00914876,51.48009950,8.63550942,11.88355755,50.06802119,28.87496926,0.01036621,99.99944305,-0.00390399,1,kruskal,36.81743200
517,51299,0.38459059,198.44874275,6.24804287,10.84542654,49.85778598,28.87632073,0.01256316,99.99590302,0.00817085,1,prim,5.15110400
600,85678,0.47678353,285.59333333,6.39692966,11.35835136,49.96803464,28.84167633,0.01071954,99.99988556,0.00320542,1,prim,8.58818400
651,73306,0.34647761,225.21044547,6.47850964,11.20239774,50.11433864,28.84920920,0.01040048,99.99867249,-0.00340046,1,prim,7.83645500
2476,186133,0.06074738,150.34975767,7.81439963,12.13421675,49.96753295,28.84504763,0.01113326,99.99817657,0.00448967,1,prim,36.12701800
458,71216,0.68049650,310.98689956,6.12686918,11.17347279,49.92973887,28.86729851,0.01200189,99.99890137,0.00432620,1,prim,5.95088500
887,86380,0.21982944,194.76888388,6.78784498,11.36651145,49.89077807,28.86761866,0.01038211,99.99977112,0.00392709,1,prim,9.93076400
398,43900,0.55567510,220.60301508,5.98645201,10.68966960,50.13341589,28.93357284,0.01111997,99.99742889,-0.00240034,1,prim,4.10567900
330,41900,0.77185226,253.93939394,5.79909265,10.64304111,49.82025411,28.82808934,0.01494294,99.99965668,-0.00097965,1,prim,3.37672600
883,87508,0.22472349,198.20611552,6.78332520,11.37948550,49.89635373,28.80559971,0.01001367,99.99967957,0.00356190,1,prim,9.99121400
653,12702,0.05966798,38.90352221,6.48157713,9.44951474,49.82619687,28.94510247,0.01183489,99.98334503,0.00876328,1,prim,2.11218500
997,1273,0.00256392,2.55366098,6.90475077,7.14913160,49.37078895,29.33464666,0.21086061,99.98857117,0.02997031,1,kruskal,1.13201400
511,91518,0.70233683,358.19178082,6.23636959,11.42429095,50.01962636,28.88074601,0.01047621,99.99979401,0.00107677,1,prim,7.48077300
329,754,0.01397435,4.58358663,5.79605775,6.62539237,49.58305375,28.59143613,0.18186253,99.83668518,0.01066103,1,kruskal,0.40335100
555,104803,0.68171204,377.66846847,6.31896811,11.55983768,49.97496060,28.86220264,0.01141437,99.99985504,0.00296525,1,prim,8.54503400
492,1970,0.01630984,8.00813008,6.19847872,7.58578882,48.80516486,28.64080369,0.07769088,99.91693878,0.05150910,1,kruskal,0.72405100
619,153523,0.80264651,496.03554120,6.42810527,11.94160567,49.94310220,28.82383365,0.01047372,99.99934387,0.00531379,1,prim,12.45581200
591,9676,0.05549915,32.74450085,6.38181602,9.17740387,50.10390646,29.12439793,0.01046310,99.99466705,0.00367780,1,prim,1.78072000
3862,70686,0.00948094,36.60590368,8.25894046,11.16600281,49.91800273,28.80394551,0.01169242,99.99440002,0.00811908,1,kruskal,18.28637500
439,35028,0.36433988,159.58086560,6.08449941,10.46390302,49.72907375,28.88279877,0.01362269,99.99742889,0.01163517,1,prim,3.40911400
5634,80528,0.00507482,28.58643947,8.63657495,11.29636023,50.09047284,28.84150586,0.01089358,99.99870300,-0.00421730,1,kruskal,23.37607500
499,9843,0.07921868,39.45090180,6.21260610,9.19451582,50.12603432,28.80117087,0.02823615,99.99866486,0.00868660,1,prim,1.53050200
719,170981,0.66240639,475.60778860,6.57786136,12.04930772,50.02232729,28.86156413,0.01044180,99.99977112,-0.00054945,1,prim,14.68232400
526,6560,0.04751041,24.94296578,6.26530121,8.78874588,50.07123712,28.85173635,0.02627994,99.99255371,0.00031229,1,kruskal,1.36776800
1194,3769,0.00529190,6.31323283,7.08506429,8.23456499,50.57384949,28.78994827,0.02136109,99.99000549,-0.00973117,1,kruskal,1.83944500
2174,3021,0.00127897,2.77920883,7.68432407,8.01334318,50.15562698,28.57976227,0.01115996,99.92707825,-0.00920341,1,kruskal,2.85110200
734,62991,0.23415771,171.63760218,6.59850903,11.05074714,50.11690765,28.85103247,0.01040210,99.99637604,-0.01034029,1,prim,7.53406000
390,13970,0.18416716,71.64102564,5.96614674,9.54466745,49.97948172,28.92650269,0.01092338,99.99783325,0.00646433,1,prim,1.70005500
1049,172520,0.31385762,328.92278360,6.95559261,12.05826845,49.99978021,28.83510815,0.01158858,99.99954987,0.00035641,1,prim,33.90322000
747,3387,0.01215586,9.06827309,6.61606519,8.12769985,48.96417550,28.71180797,0.01247386,99.95463562,0.01226641,1,kruskal,1.25748600
642,50835,0.24705848,158.36448598,6.46458830,10.83634037,50.06491978,28.83085535,0.01694720,99.99908447,-0.00325813,1,prim,6.46678200
1060,41544,0.07401785,78.38490566,6.96602419,10.63450839,50.03121726,28.83775721,0.01485205,99.99927521,0.00151503,1,prim,6.49646600
419,6275,0.07165614,29.95226730,6.03787092,8.74432876,49.86568977,28.89375709,0.02763578,99.99496460,-0.00605943,1,prim,1.16603200
378,1502,0.02107981,7.94708995,5.93489420,7.31455283,49.56843014,28.72444337,0.03781007,99.89330292,0.02239278,1,kruskal,0.54362900
1137,38508,0.05962689,67.73614776,7.03614849,10.55862129,49.75836360,28.89641542,0.01479264,99.99898529,0.00623607,1,prim,6.41068000
831,1795,0.00520494,4.32009627,6.72262979,7.49276030,51.36798516,28.76327967,0.04874031,99.97265625,-0.06705595,1,kruskal,1.09840300
373,15124,0.21799418,81.09383378,5.92157842,9.62403817,50.08391627,28.86467269,0.02134857,99.99780273,-0.00098265,1,prim,1.98018000
525,2808,0.02041439,10.69714286,6.26339826,7.94022777,49.55497389,29.13960559,0.09535053,99.99541473,0.01956249,1,kruskal,0.89916500
1694,144312,0.10063802,170.38016529,7.43484788,11.87973290,50.05438727,28.84682946,0.01010132,99.99964142,-0.00129933,1,prim,22.63099800
2300,59116,0.02235982,51.40521739,7.74066440,10.98725689,50.07815632,28.89356094,0.01133373,99.99882507,-0.00224473,1,prim,12.29021800
488,84018,0.70705558,344.33606557,6.19031541,11.33878634,50.11992720,28.84310301,0.01095323,99.99952698,-0.00816981,1,prim,6.94268600
424,2256,0.02515723,10.64150943,6.04973346,7.72134861,49.01715900,28.68289055,0.08699319,99.87967682,0.03565426,1,kruskal,0.68782300
585,86917,0.50882215,297.15213675,6.37161185,11.37270892,50.03325829,28.96027123,0.01110332,99.99956512,0.00070203,1,prim,8.55445800
1872,3254,0.00185809,3.47649573,7.53476266,8.08764029,48.64735344,28.68573009,0.03812157,99.91134644,0.07761496,1,kruskal,2.41477600
537,3835,0.02664749,14.28305400,6.28599809,8.25192471,50.39270415,28.90375017,0.06580143,99.98268127,-0.01684104,1,kruskal,1.00157000
543,5975,0.04060400,22.00736648,6.29710932,8.69533938,50.02003631,28.84469606,0.01763396,99.99791718,0.00414416,1,kruskal,1.31041800
363,4124,0.06276730,22.72176309,5.89440283,8.32457885,50.33501293,28.86827168,0.01017137,99.95197296,-0.00740616,1,kruskal,0.85353400
322,321,0.00621118,1.99378882,5.77455155,5.77144112,52.23909837,29.38342623,0.12999241,99.96471405,-0.05197901,1,kruskal,0.33709100
620,12850,0.06696545,41.45161290,6.42971948,9.46109909,49.96624453,28.86488357,0.01948159,99.98960876,0.00209614,1,prim,2.08911700
1006,4076,0.00806306,8.10337972,6.91373735,8.31287139,49.96732431,28.92083631,0.01532035,99.98002625,0.01021047,1,kruskal,1.56940800
682,20586,0.08864831,60.36950147,6.52502966,9.93236651,50.11514601,28.88896125,0.01335238,99.99707031,-0.00917511,1,prim,2.73678500
506,88516,0.69280319,349.86561265,6.22653667,11.39093861,49.99725189,28.80229377,0.01035734,99.99864960,-0.00019718,1,prim,7.01166000
754,7098,0.02500343,18.82758621,6.62539237,8.86756833,50.25618241,28.70623657,0.04110111,99.99859619,-0.00502443,1,kruskal,1.79102900
628,112127,0.56952529,357.09235669,6.44254017,11.62738744,49.91720371,28.84786598,0.01094040,99.99958801,0.00319587,1,prim,11.23821500
3852,22491,0.00303235,11.67757009,8.25634777,10.02087051,50.31403913,28.94118065,0.01003052,99.99974823,-0.00882758,1,kruskal,10.20465600
400,31301,0.39224311,156.50500000,5.99146455,10.35140532,49.76831177,28.91864928,0.01041035,99.99832916,0.00925021,1,prim,3.02459500
2383,112547,0.03965502,94.45824591,7.77611548,11.63112619,50.00031117,28.90176582,0.01022333,99.99909210,-0.00293135,1,prim,20.62853100
303,302,0.00660066,1.99339934,5.71373281,5.71042702,51.64073697,28.91036100,0.20124444,99.55944824,0.00894313,1,kruskal,0.31384300
891,1674,0.00422200,3.75757576,6.79234443,7.42297125,49.62937693,28.91828661,0.07097143,99.89466095,0.02860110,1,kruskal,1.13125700
437,49600,0.52064745,227.00228833,6.07993320,10.81174611,50.05188613,28.96644447,0.01064637,99.99394989,-0.00652433,1,prim,4.58276200
308,21713,0.45926224,140.99350649,5.73009978,9.98566644,49.89966535,28.73982812,0.01676368,99.99432373,-0.00297093,1,prim,2.00957600
1179,6426,0.00925362,10.90076336,7.07242190,8.76810754,49.46931490,28.83421084,0.03724926,99.99605560,0.03250957,1,kruskal,2.14618000
664,995,0.00452034,2.99698795,6.49828215,6.90274274,50.34326037,28.52738308,0.09498544,99.98427582,0.00620560,1,kruskal,0.79916200
6023,32589,0.00179700,10.82151752,8.70334075,10.39173009,49.90358256,28.80536502,0.01322669,99.99644470,0.01718076,1,kruskal,14.58606700
